序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
3092,2928,华夏航空,8.44,-2.65%,3.12%,-3879.71万
3093,2786,银宝山新,6.98,-2.65%,2.67%,-837.41万
3094,2594,比亚迪,98.84,-2.65%,2.70%,-15.10亿
3095,2551,尚荣医疗,3.31,-2.65%,4.08%,-278.90万
3096,2369,卓翼科技,6.99,-2.65%,6.05%,-1343.02万
3097,2249,大洋电机,9.18,-2.65%,3.75%,-1.19亿
3098,2162,悦心健康,4.41,-2.65%,3.64%,-1805.99万
3099,2084,海鸥住工,3.67,-2.65%,5.18%,-1333.09万
3100,688261,东微半导,73.11,-2.66%,7.01%,-5930.58万
3101,605580,恒盛能源,21.98,-2.66%,2.36%,-1048.92万
3102,603567,珍宝岛,6.59,-2.66%,3.65%,-4819.61万
3103,600021,上海电力,17.55,-2.66%,2.95%,-1.31亿
3104,300405,科隆股份,5.86,-2.66%,6.05%,-138.74万
3105,601868,中国能建,2.92,-2.67%,6.15%,-6.02亿
3106,300988,津荣天宇,26.99,-2.67%,9.81%,-2008.61万
3107,688059,华锐精密,119.03,-2.67%,9.89%,-1.22亿
3108,600858,银座股份,5.47,-2.67%,3.40%,-1467.40万
3109,603535,嘉诚国际,8.02,-2.67%,1.55%,-848.69万
3110,300545,联得装备,30.96,-2.67%,16.04%,-1919.97万
3111,2265,建设工业,22.25,-2.67%,2.19%,-1517.31万
3112,2167,东方锆业,12.75,-2.67%,7.03%,-4090.22万
3113,301665,泰禾股份,26.1,-2.68%,4.84%,-1006.97万
3114,301617,博苑股份,59.18,-2.68%,10.16%,-1287.77万
3115,1277,速达股份,34.85,-2.68%,3.06%,-974.79万
3116,301301,川宁生物,9.81,-2.68%,4.63%,-4535.19万
3117,301508,中机认检,29.06,-2.68%,5.09%,-1566.93万
3118,605577,龙版传媒,12.37,-2.68%,1.16%,-829.30万
3119,300648,星云股份,50.2,-2.68%,4.52%,-4976.08万
3120,300406,九强生物,11.61,-2.68%,1.61%,-426.51万
3121,300352,北信源,7.25,-2.68%,9.61%,-9654.31万
3122,300348,长亮科技,13.09,-2.68%,4.75%,-3606.54万
3123,300144,宋城演艺,7.64,-2.68%,2.39%,-1.29亿
3124,2927,泰永长征,17.4,-2.68%,7.41%,563.06万
3125,2911,佛燃能源,13.42,-2.68%,1.34%,59.66万
3126,2046,国机精工,51.84,-2.68%,5.76%,-4266.78万
3127,603172,万丰股份,20.71,-2.68%,12.07%,-83.43万
3128,301051,信濠光电,22.06,-2.69%,4.52%,671.59万
3129,300254,仟源医药,11.94,-2.69%,9.57%,-2474.01万
3130,2586,ST围海,4.7,-2.69%,1.83%,-582.78万
3131,2153,石基信息,9.39,-2.69%,2.26%,-3352.05万
3132,819,岳阳兴长,16.62,-2.69%,9.33%,1271.40万
3133,2651,利君股份,9.38,-2.70%,2.47%,-661.74万
3134,301260,格力博,15.12,-2.70%,2.02%,428.28万
3135,300814,中富电路,95.84,-2.70%,8.77%,-5213.11万
3136,600721,百花医药,8.64,-2.70%,7.62%,-6026.71万
3137,300892,品渥食品,27.43,-2.70%,7.36%,-1246.20万
3138,688533,上声电子,25.93,-2.70%,1.37%,-207.90万
3139,300805,电声股份,10.44,-2.70%,9.68%,-1585.52万
3140,603658,安图生物,33.52,-2.70%,1.01%,-2597.90万
3141,600483,福能股份,10.08,-2.70%,3.05%,-4450.01万
3142,300735,光弘科技,22.73,-2.70%,2.96%,-5886.33万
3143,2832,比音勒芬,18.03,-2.70%,5.27%,-6144.39万
3144,688665,四方光电,46.65,-2.71%,1.33%,157.16万
3145,600609,金杯汽车,3.95,-2.71%,2.41%,-2945.66万
3146,300264,佳创视讯,8.27,-2.71%,9.20%,335.16万
3147,300158,振东制药,5.75,-2.71%,4.23%,-1671.70万
3148,2681,奋达科技,5.02,-2.71%,4.54%,-4355.80万
3149,2010,传化智联,5.75,-2.71%,1.63%,-5094.31万
3150,758,中色股份,6.83,-2.71%,5.90%,-5546.33万
3151,1269,欧晶科技,21.46,-2.72%,2.50%,-711.54万
3152,301257,普蕊斯,55.42,-2.72%,3.79%,-180.20万
3153,3040,楚天龙,15.4,-2.72%,3.18%,-2444.91万
3154,300949,奥雅股份,37.58,-2.72%,5.14%,323.43万
3155,603712,七一二,16.11,-2.72%,2.83%,54.99万
3156,600622,光大嘉宝,2.5,-2.72%,2.20%,-2408.56万
3157,603025,大豪科技,16.06,-2.73%,4.29%,-7048.78万
3158,2320,海峡股份,8.21,-2.73%,1.29%,-5022.32万
3159,39,中集集团,11.04,-2.73%,5.00%,-3112.67万
3160,688420,美腾科技,24.17,-2.74%,3.96%,-315.27万
3161,688696,极米科技,88.51,-2.74%,1.55%,-1340.83万
3162,603098,森特股份,14.93,-2.74%,3.52%,-1358.83万
3163,2195,岩山科技,8.88,-2.74%,11.14%,-1.97亿
3164,688479,友车科技,35.67,-2.75%,9.41%,-3031.39万
3165,688621,阳光诺和,60.23,-2.75%,4.77%,-427.01万
3166,600916,中国黄金,8.83,-2.75%,3.31%,-1.06亿
3167,600203,福日电子,11.69,-2.75%,9.61%,-5891.87万
3168,300271,华宇软件,6.36,-2.75%,2.58%,-1017.48万
3169,2866,传艺科技,25.82,-2.75%,78.51%,-6.46亿
3170,2462,嘉事堂,13.77,-2.75%,2.03%,-749.57万
3171,2110,三钢闽光,3.53,-2.75%,2.02%,-2183.12万
3172,600,建投能源,9.21,-2.75%,5.31%,-4452.65万
3173,605155,西大门,15.16,-2.76%,2.48%,-349.31万
3174,301001,凯淳股份,28.15,-2.76%,4.64%,-96.87万
3175,600785,新华百货,16.89,-2.76%,6.65%,-254.20万
3176,600095,湘财股份,9.15,-2.76%,2.01%,-6018.42万
3177,973,佛塑科技,17.28,-2.76%,15.61%,-2.51亿
3178,603400,华之杰,65.23,-2.77%,21.64%,-1512.62万
3179,688078,龙软科技,24.18,-2.77%,1.84%,-269.24万
3180,300806,斯迪克,67.47,-2.77%,14.12%,-4.02万
3181,603636,南威软件,8.78,-2.77%,2.58%,-1534.76万
3182,603000,人民网,19.32,-2.77%,3.47%,-8767.83万
3183,600980,北矿科技,22.44,-2.77%,3.35%,-1460.00万
3184,665,湖北广电,4.57,-2.77%,2.38%,-2762.07万
3185,688184,ST帕瓦,10.16,-2.78%,0.90%,-337.55万
3186,603890,春秋电子,19.25,-2.78%,25.74%,-1.20亿
3187,600939,重庆建工,2.8,-2.78%,0.97%,-1306.61万
3188,600589,大位科技,10.16,-2.78%,28.85%,-1.60亿
3189,600201,生物股份,13.99,-2.78%,4.19%,-1797.65万
3190,300643,万通智控,17.16,-2.78%,3.52%,-1929.69万
3191,2864,盘龙药业,30.08,-2.78%,8.55%,-3743.45万
3192,2318,久立特材,28.29,-2.78%,1.59%,-5365.28万
3193,300823,建科智能,16.07,-2.78%,5.12%,-134.13万
3194,301355,南王科技,12.2,-2.79%,7.80%,-704.46万
3195,605228,神通科技,14.62,-2.79%,3.72%,-3544.30万
3196,601567,三星电气,24.76,-2.79%,4.03%,3782.99万
3197,600558,大西洋,5.23,-2.79%,3.35%,-3232.33万
3198,300260,新莱应材,49.46,-2.79%,8.78%,-5390.22万
3199,2663,普邦股份,2.09,-2.79%,8.16%,-2352.79万
3200,816,智慧农业,3.14,-2.79%,3.99%,-4719.66万
3201,301063,海锅股份,24.31,-2.80%,4.01%,-792.59万
3202,2984,森麒麟,17.36,-2.80%,2.85%,-7055.42万
3203,688247,宣泰医药,9.02,-2.80%,1.20%,396.52万
3204,2883,中设股份,9.38,-2.80%,5.35%,-1491.31万
3205,2098,浔兴股份,8.69,-2.80%,1.88%,-388.84万
3206,423,东阿阿胶,51.72,-2.80%,2.40%,-7654.46万
3207,603810,丰山集团,15.23,-2.81%,3.06%,-69.17万
3208,688709,成都华微,42.6,-2.81%,5.62%,-3178.56万
3209,301272,英华特,42.2,-2.81%,8.21%,-422.87万
3210,603817,海峡环保,6.92,-2.81%,3.84%,-2565.43万
3211,601611,中国核建,13.85,-2.81%,2.59%,-2.03亿
3212,600895,张江高科,36.68,-2.81%,3.08%,-1.04亿
3213,2137,实益达,7.95,-2.81%,6.64%,-1410.30万
3214,2042,华孚时尚,4.85,-2.81%,10.51%,-6047.91万
3215,301687,新广益,59.21,-2.82%,33.80%,-3807.09万
3216,302132,中航成飞,67.31,-2.82%,2.08%,-5233.78万
3217,301429,森泰股份,19.27,-2.82%,6.20%,213.11万
3218,605500,森林包装,8.95,-2.82%,1.84%,-50.53万
3219,603808,歌力思,10.34,-2.82%,6.30%,-1806.40万
3220,600975,新五丰,5.52,-2.82%,2.66%,-1573.82万
3221,600962,国投中鲁,21.02,-2.82%,4.29%,-3167.40万
3222,600502,安徽建工,5.86,-2.82%,5.47%,-5692.10万
3223,688096,京源环保,7.89,-2.83%,5.20%,187.96万
3224,600455,博通股份,25.1,-2.83%,4.74%,-1441.42万
3225,2466,天齐锂业,68.71,-2.83%,12.94%,-8.36亿
3226,2311,海大集团,47.05,-2.83%,1.18%,-1.28亿
3227,301137,哈焊华通,43.15,-2.84%,5.66%,-1401.20万
3228,301121,紫建电子,36.6,-2.84%,5.71%,-1064.24万
3229,601177,杭齿前进,14.36,-2.84%,2.07%,-872.66万
3230,688563,航材股份,58.56,-2.84%,7.74%,-6329.89万
3231,300644,南京聚隆,29.42,-2.84%,6.71%,-1922.23万
3232,300353,东土科技,19.14,-2.84%,5.11%,-3384.64万
3233,300126,锐奇股份,7.53,-2.84%,4.82%,-208.74万
3234,300093,*ST金刚,22.62,-2.84%,7.58%,-1698.93万
3235,300078,思创智联,3.77,-2.84%,3.73%,-2212.03万
3236,2743,富煌钢构,5.14,-2.84%,4.03%,19.73万
3237,2181,粤传媒,13.01,-2.84%,15.01%,-1.29亿
3238,2044,美年健康,5.14,-2.84%,5.27%,-1.50亿
3239,605177,东亚药业,19.86,-2.84%,3.85%,-160.88万
3240,301503,智迪科技,35.12,-2.85%,6.37%,-413.12万
3241,603163,圣晖集成,105.1,-2.85%,7.34%,-2349.35万
3242,301026,浩通科技,29.63,-2.85%,8.26%,-2215.69万
3243,601179,中国西电,17.38,-2.85%,11.38%,-6.79亿
3244,600829,人民同泰,9.53,-2.85%,3.06%,-4319.28万
3245,600375,汉马科技,5.11,-2.85%,2.45%,-3788.89万
3246,2105,信隆健康,6.14,-2.85%,4.02%,17.02万
3247,1278,一彬科技,20.83,-2.85%,6.36%,407.94万
3248,573,粤宏远A,4.77,-2.85%,8.77%,-1139.78万
3249,301220,亚香股份,38.74,-2.86%,5.61%,-2615.50万
3250,600478,科力远,7.48,-2.86%,6.18%,-7482.24万
3251,2596,海南瑞泽,3.4,-2.86%,5.78%,-2636.67万
3252,2514,宝馨科技,4.08,-2.86%,5.36%,-1471.29万
3253,2401,中远海科,14.25,-2.86%,1.80%,-1350.20万
3254,2148,北纬科技,7.46,-2.86%,3.63%,-1419.33万
3255,2067,景兴纸业,4.75,-2.86%,9.24%,-8534.12万
3256,688276,百克生物,17.58,-2.87%,1.53%,-1736.37万
3257,301182,凯旺科技,63.63,-2.87%,10.28%,-4086.03万
3258,301228,实朴检测,53.8,-2.87%,7.45%,-1532.64万
3259,688509,正元地信,4.4,-2.87%,3.32%,-960.00万
3260,603609,禾丰股份,6.78,-2.87%,0.95%,-936.10万
3261,600563,法拉电子,119.88,-2.87%,8.34%,-5907.59万
3262,300783,三只松鼠,18.27,-2.87%,3.77%,-3442.10万
3263,2899,英派斯,32.83,-2.87%,5.18%,-1042.99万
3264,2126,银轮股份,46.96,-2.87%,5.96%,-7944.00万
3265,600228,*ST返利,6.08,-2.88%,4.17%,-1872.67万
3266,688567,孚能科技,13.48,-2.88%,3.11%,-2127.43万
3267,300591,万里马,6.75,-2.88%,6.47%,-2776.78万
3268,2650,ST加加,7.08,-2.88%,1.37%,-1807.23万
3269,2533,金杯电工,13.82,-2.88%,6.05%,-1.16亿
3270,2017,东信和平,18.55,-2.88%,3.56%,-3329.63万
3271,839,国安股份,3.04,-2.88%,3.27%,-7142.32万
3272,300803,指南针,96.12,-2.88%,6.34%,-1.84亿
3273,603040,新坐标,80.99,-2.89%,2.48%,-2164.69万
3274,601992,金隅集团,1.68,-2.89%,1.49%,-8540.25万
3275,600521,华海药业,15.78,-2.89%,2.97%,-1.32亿
3276,600158,中体产业,10.74,-2.89%,12.43%,-1.71亿
3277,2846,英联股份,15.82,-2.89%,36.06%,-6939.44万
3278,688076,ST诺泰,29.24,-2.89%,1.88%,-2042.67万
3279,605136,丽人丽妆,10.39,-2.90%,3.99%,-1162.62万
3280,600467,好当家,2.34,-2.90%,4.15%,-1571.10万
3281,600459,贵研铂业,21.4,-2.90%,7.77%,-8322.15万
3282,300411,金盾股份,10.37,-2.90%,2.93%,-1567.95万
3283,2410,广联达,11.06,-2.90%,6.36%,-5857.04万
3284,301683,慧谷新材,127.0,-2.91%,57.45%,-4592.60万
3285,688710,益诺思,67.47,-2.91%,2.32%,945.68万
3286,301339,通行宝,12.99,-2.91%,1.49%,-2454.98万
3287,2420,毅昌科技,7.68,-2.91%,4.88%,-2019.84万
3288,605288,凯迪股份,82.72,-2.91%,3.02%,-1737.01万
3289,688757,胜科纳米,26.04,-2.91%,3.57%,106.28万
3290,688456,有研粉材,56.75,-2.91%,5.44%,-1382.75万
3291,603886,元祖股份,13.35,-2.91%,3.21%,-1530.24万
3292,600771,广誉远,17.04,-2.91%,5.55%,-4791.00万
3293,600398,海澜之家,6.35,-2.91%,1.75%,-9536.30万
3294,300154,瑞凌股份,8.01,-2.91%,3.15%,213.59万
3295,2905,金逸影视,9.68,-2.91%,4.27%,-1145.48万
3296,156,华数传媒,7.35,-2.91%,1.43%,-2719.15万
3297,300911,亿田智能,31.56,-2.92%,9.90%,1472.02万
3298,688277,天智航,19.96,-2.92%,2.78%,-944.15万
3299,603739,蔚蓝生物,14.61,-2.92%,2.49%,-1241.81万
3300,600820,隧道股份,5.99,-2.92%,1.49%,-6823.30万
3301,1298,好上好,21.17,-2.93%,9.84%,-2294.06万
3302,301006,迈拓股份,17.2,-2.93%,4.07%,-23.24万
3303,300718,长盛轴承,68.54,-2.93%,3.97%,-8618.02万
3304,300304,云意电气,12.27,-2.93%,4.83%,-7999.43万
3305,716,黑芝麻,4.97,-2.93%,2.84%,-2944.75万
3306,402,金融街,2.65,-2.93%,2.55%,-5108.78万
3307,26,飞亚达,18.23,-2.93%,17.38%,-1686.72万
3308,603307,扬州金泉,38.63,-2.94%,1.19%,-105.62万
3309,605366,宏柏新材,13.55,-2.94%,10.57%,-3394.28万
3310,300752,隆利科技,18.84,-2.94%,10.54%,-1986.53万
3311,688449,联芸科技,46.08,-2.95%,5.30%,-5689.79万
3312,601958,金钼股份,19.44,-2.95%,3.69%,-3.05亿
3313,300550,和仁科技,10.84,-2.95%,5.17%,-1585.07万
3314,2574,明牌珠宝,5.27,-2.95%,2.92%,-671.49万
3315,2339,积成电子,10.21,-2.95%,9.37%,-1970.80万
3316,1359,平安电工,81.0,-2.96%,8.46%,2469.26万
3317,300978,东箭科技,10.83,-2.96%,3.93%,-204.64万
3318,688550,瑞联新材,40.7,-2.96%,4.72%,-3636.34万
3319,688189,南新制药,7.21,-2.96%,3.18%,-666.71万
3320,600764,中国海防,23.96,-2.96%,2.13%,-3948.79万
3321,300119,瑞普生物,18.02,-2.96%,2.44%,-2135.44万
3322,2886,沃特股份,22.26,-2.96%,8.84%,-2104.71万
3323,688788,科思科技,54.87,-2.97%,2.36%,-839.37万
3324,301009,可靠股份,11.42,-2.97%,2.97%,-343.36万
3325,300555,ST路通,13.08,-2.97%,1.98%,-620.05万
3326,300278,华昌达,4.57,-2.97%,3.33%,-3820.81万
3327,2848,*ST高斯,14.7,-2.97%,6.30%,-2171.70万
3328,887,中鼎股份,17.99,-2.97%,2.80%,-1.06亿
3329,301633,港迪技术,61.81,-2.98%,2.83%,-429.23万
3330,600760,中航沈飞,48.46,-2.98%,1.63%,-4.45亿
3331,300124,汇川技术,64.07,-2.98%,2.90%,-5.50亿
3332,2807,江阴银行,4.56,-2.98%,5.58%,5160.22万
3333,501,武商集团,8.14,-2.98%,1.89%,-2288.14万
3334,37,深南电A,11.06,-2.98%,37.38%,-7751.96万
3335,301283,聚胶股份,48.34,-2.99%,4.92%,-52.60万
3336,301016,雷尔伟,23.38,-2.99%,3.04%,-1209.22万
3337,300051,琏升科技,16.9,-2.99%,24.04%,-1.04亿
3338,2968,新大正,11.35,-2.99%,3.37%,-116.75万
3339,546,金圆股份,6.48,-2.99%,21.66%,-2585.64万
3340,519,中兵红箭,17.5,-2.99%,3.05%,-1.16亿
3341,688627,精智达,274.97,-3.00%,10.89%,-4349.90万
3342,603156,养元饮品,32.32,-3.00%,1.46%,-4731.43万
3343,600753,*ST海钦,12.3,-3.00%,1.42%,-1567.62万
3344,600037,歌华有线,7.43,-3.00%,1.75%,-1967.92万
3345,2558,巨人网络,31.09,-3.00%,4.17%,-2.62亿
3346,926,福星股份,1.94,-3.00%,2.88%,-1957.98万
3347,889,中嘉博创,4.52,-3.00%,47.54%,-7909.75万
3348,605186,健麾信息,19.36,-3.01%,2.35%,-1161.88万
3349,603360,百傲化学,23.17,-3.01%,3.49%,1115.52万
3350,600756,浪潮软件,15.79,-3.01%,6.18%,-6548.88万
3351,300691,联合光电,16.42,-3.01%,9.67%,-805.62万
3352,300652,雷迪克,41.85,-3.01%,3.06%,-787.26万
3353,300195,长荣股份,7.41,-3.01%,4.79%,-1262.22万
3354,2613,北玻股份,3.87,-3.01%,8.07%,-5970.36万
3355,301151,冠龙节能,18.31,-3.02%,1.49%,-653.64万
3356,688603,天承科技,91.24,-3.02%,17.27%,1337.88万
3357,3003,天元股份,12.84,-3.02%,6.10%,-281.29万
3358,603918,金桥信息,13.18,-3.02%,3.61%,-1360.69万
3359,300341,麦克奥迪,14.75,-3.02%,1.73%,-1040.57万
3360,2953,日丰股份,11.9,-3.02%,5.04%,-837.58万
3361,2626,金达威,16.04,-3.02%,2.65%,-6861.27万
3362,1239,永达股份,14.73,-3.03%,4.96%,-1238.36万
3363,603313,梦百合,7.68,-3.03%,2.23%,-1222.62万
3364,603279,景津装备,17.95,-3.03%,2.93%,3172.48万
3365,601608,中信重工,6.08,-3.03%,1.37%,-8626.47万
3366,300770,新媒股份,39.09,-3.03%,1.88%,-2755.53万
3367,2483,润邦股份,6.73,-3.03%,3.31%,-1112.37万
3368,2196,方正电机,14.06,-3.03%,13.16%,-1.25亿
3369,300975,商络电子,20.12,-3.04%,31.45%,-4228.08万
3370,601106,中国一重,4.14,-3.04%,1.93%,-6867.86万
3371,601366,利群股份,3.83,-3.04%,2.80%,-1396.41万
3372,600775,南京熊猫,12.76,-3.04%,12.60%,-1.31亿
3373,600266,城建发展,4.79,-3.04%,3.54%,-6999.84万
3374,300706,阿石创,38.57,-3.04%,24.06%,-5826.77万
3375,300583,赛托生物,13.39,-3.04%,2.50%,42.69万
3376,2725,跃岭股份,16.28,-3.04%,12.20%,-290.44万
3377,2478,常宝股份,10.21,-3.04%,18.85%,8525.46万
3378,2358,森源电气,7.33,-3.04%,7.12%,-8627.24万
3379,301065,本立科技,22.92,-3.05%,3.28%,-1221.10万
3380,688583,思看科技,114.22,-3.05%,7.89%,-3419.32万
3381,688160,步科股份,104.74,-3.05%,5.33%,-3602.68万
3382,600178,东安动力,11.12,-3.05%,1.49%,-1044.63万
3383,786,北新建材,24.76,-3.05%,1.73%,-884.73万
3384,600970,中材国际,10.14,-3.06%,1.89%,-8254.22万
3385,600230,沧州大化,19.0,-3.06%,7.38%,-2328.08万
3386,2831,裕同科技,37.02,-3.06%,3.80%,-8899.93万
3387,2747,埃斯顿,20.53,-3.07%,2.79%,-3634.07万
3388,301448,开创电气,38.58,-3.07%,3.27%,-286.80万
3389,300917,特发服务,32.17,-3.07%,4.47%,-2308.13万
3390,603848,好太太,15.17,-3.07%,1.05%,-894.16万
3391,600777,*ST新潮,5.68,-3.07%,2.75%,194.63万
3392,2769,普路通,10.1,-3.07%,6.13%,-1480.22万
3393,2567,唐人神,4.11,-3.07%,4.16%,-2808.16万
3394,603382,海阳科技,26.74,-3.08%,4.39%,-576.94万
3395,603505,金石资源,17.63,-3.08%,3.87%,-8226.40万
3396,301656,联合动力,21.33,-3.09%,7.68%,-5740.86万
3397,300062,中能电气,7.52,-3.09%,8.69%,-5202.50万
3398,688360,德马科技,17.88,-3.09%,2.01%,-1043.07万
3399,603117,万林物流,4.39,-3.09%,3.60%,-993.47万
3400,300568,星源材质,15.36,-3.09%,12.37%,-1.89亿
3401,300433,蓝思科技,26.01,-3.09%,3.54%,-4.89亿
3402,300249,依米康,17.55,-3.09%,21.22%,-7691.67万
3403,605199,ST葫芦娃,6.59,-3.09%,1.06%,-862.92万
3404,2425,凯撒文化,3.14,-3.09%,2.67%,-887.48万
3405,2269,美邦服饰,1.57,-3.09%,3.64%,-3201.59万
3406,1914,招商积余,10.02,-3.09%,1.31%,-1588.49万
3407,688217,睿昂基因,27.49,-3.10%,2.73%,-213.11万
3408,605566,福莱蒽特,32.22,-3.10%,3.90%,-16.41万
3409,301207,华兰疫苗,18.78,-3.10%,1.45%,-726.59万
3410,601956,东贝集团,5.93,-3.10%,3.54%,-1370.61万
3411,603713,密尔克卫,58.12,-3.10%,1.21%,-2662.45万
3412,600667,太极实业,9.68,-3.10%,14.94%,-1.34亿
3413,2614,奥佳华,5.94,-3.10%,4.27%,-2923.05万
3414,2530,金财互联,8.76,-3.10%,4.25%,-4274.73万
3415,301031,中熔电气,146.46,-3.11%,6.87%,-1.36亿
3416,514,渝开发,4.68,-3.11%,1.94%,-2125.09万
3417,603869,ST智知,10.27,-3.11%,0.65%,-431.09万
3418,600765,中航重机,16.18,-3.11%,2.78%,-1.50亿
3419,300923,研奥股份,27.1,-3.11%,2.66%,-868.07万
3420,300233,金城医药,15.58,-3.11%,7.42%,-1295.38万
3421,2855,捷荣技术,11.23,-3.11%,3.14%,111.89万
3422,882,华联股份,1.56,-3.11%,3.17%,-3527.19万
3423,603166,福达股份,13.33,-3.12%,1.82%,-2128.79万
3424,601800,中国交建,7.14,-3.12%,0.65%,-1.62亿
3425,600577,精达股份,12.75,-3.12%,5.71%,-2.22亿
3426,300284,苏交科,6.52,-3.12%,1.60%,-1636.40万
3427,1322,箭牌家居,7.11,-3.13%,1.16%,-392.73万
3428,301326,捷邦科技,154.86,-3.13%,6.51%,4345.49万
3429,300939,秋田微,39.04,-3.13%,9.70%,-683.05万
3430,600862,中航高科,21.03,-3.13%,2.94%,-1.68亿
3431,2679,福建金森,10.21,-3.13%,5.69%,1758.46万
3432,2612,朗姿股份,16.4,-3.13%,4.16%,-3718.54万
3433,2446,盛路通信,10.22,-3.13%,16.69%,-8220.28万
3434,2319,乐通股份,10.82,-3.13%,5.56%,293.98万
3435,2093,国脉科技,9.29,-3.13%,3.70%,-2158.72万
3436,2006,精工科技,17.32,-3.13%,3.76%,-2112.23万
3437,950,重药控股,5.89,-3.13%,6.44%,-1.13亿
3438,688167,炬光科技,363.79,-3.14%,16.82%,-2.11亿
3439,300811,铂科新材,84.27,-3.14%,9.12%,-2407.59万
3440,601788,光大证券,14.81,-3.14%,1.93%,-2.82亿
3441,300690,双一科技,29.61,-3.14%,15.56%,-3947.90万
3442,1333,光华股份,24.08,-3.14%,14.63%,187.36万
3443,300876,蒙泰高新,26.86,-3.14%,5.48%,-477.82万
3444,301061,匠心家居,71.53,-3.15%,6.14%,-3630.28万
3445,300642,透景生命,16.31,-3.15%,3.96%,-1214.18万
3446,300383,光环新网,16.59,-3.15%,22.76%,1.43亿
3447,659,珠海中富,4.0,-3.15%,4.07%,-2926.25万
3448,300797,钢研纳克,15.34,-3.16%,1.53%,-1289.37万
3449,300306,远方信息,11.97,-3.16%,4.19%,-1050.73万
3450,2388,新亚制程,4.9,-3.16%,6.91%,-1837.95万
3451,301289,国缆检测,54.6,-3.17%,3.27%,-2121.07万
3452,603867,新化股份,33.27,-3.17%,5.14%,-5364.40万
3453,603779,威龙股份,6.1,-3.17%,3.21%,-1210.55万
3454,600118,中国卫星,97.02,-3.17%,20.25%,10.15亿
3455,2870,香山股份,36.33,-3.17%,3.68%,-1720.12万
3456,2076,*ST星光,2.14,-3.17%,8.12%,-212.73万
3457,2057,中钢天源,9.48,-3.17%,2.69%,-3689.95万
3458,300882,万胜智能,21.59,-3.18%,2.79%,513.53万
3459,300960,通业科技,22.84,-3.18%,2.37%,-895.94万
3460,603721,*ST天择,21.31,-3.18%,4.24%,-1441.98万
3461,600056,中国医药,10.35,-3.18%,4.01%,-1.71亿
3462,300376,易事特,6.08,-3.18%,2.36%,-4181.22万
3463,300115,长盈精密,32.86,-3.18%,8.27%,-2.18亿
3464,2510,天汽模,6.69,-3.18%,4.58%,-7979.29万
3465,2250,联化科技,16.14,-3.18%,2.98%,-6745.77万
3466,2035,华帝股份,6.09,-3.18%,3.62%,-3732.59万
3467,856,冀东装备,10.34,-3.18%,5.57%,-1125.82万
3468,688489,三未信安,38.22,-3.19%,0.92%,17.95万
3469,603205,健尔康,25.2,-3.19%,3.60%,-817.99万
3470,2494,华斯股份,5.46,-3.19%,7.98%,-1073.66万
3471,2981,朝阳科技,23.65,-3.19%,2.62%,73.67万
3472,2050,三花智控,44.64,-3.19%,5.67%,-4.88亿
3473,1368,通达创智,28.45,-3.20%,4.93%,-322.77万
3474,600825,新华传媒,5.74,-3.20%,2.20%,-1624.96万
3475,600802,福建水泥,5.44,-3.20%,3.23%,-1596.06万
3476,2396,星网锐捷,26.05,-3.20%,9.63%,-7890.65万
3477,3039,顺控发展,15.1,-3.21%,2.74%,-2294.94万
3478,620,盈新发展,2.71,-3.21%,4.91%,-1.44亿
3479,688098,申联生物,8.44,-3.21%,1.69%,-964.50万
3480,2876,三利谱,28.91,-3.21%,11.33%,-5167.19万
3481,2324,普利特,16.58,-3.21%,15.89%,-1.90亿
3482,688350,富淼科技,27.35,-3.22%,5.10%,891.74万
3483,1378,德冠新材,24.91,-3.22%,5.15%,-785.21万
3484,1226,拓山重工,44.49,-3.22%,5.85%,-270.40万
3485,300793,佳禾智能,13.81,-3.22%,3.35%,-644.53万
3486,2728,特一药业,10.21,-3.22%,6.99%,-4176.18万
3487,600513,联环药业,20.15,-3.22%,10.81%,-8319.56万
3488,300177,中海达,7.81,-3.22%,3.68%,-2750.47万
3489,300083,创世纪,8.11,-3.22%,8.80%,-9704.60万
3490,2546,新联电子,8.42,-3.22%,6.48%,-3466.80万
3491,2107,沃华医药,7.52,-3.22%,11.76%,-3751.66万
3492,1220,世盟股份,43.45,-3.23%,22.88%,-2199.56万
3493,603177,德创环保,11.67,-3.23%,9.72%,-412.02万
3494,2863,今飞凯达,5.39,-3.23%,4.23%,-1878.62万
3495,1207,联科科技,17.32,-3.24%,5.29%,-4345.52万
3496,688588,凌志软件,11.65,-3.24%,2.14%,-349.99万
3497,603353,和顺石油,36.09,-3.24%,5.59%,-156.19万
3498,603069,海汽集团,16.73,-3.24%,4.04%,-2442.65万
3499,603630,拉芳家化,16.12,-3.24%,2.54%,-661.63万
3500,600148,长春一东,17.62,-3.24%,2.64%,-783.75万
3501,300626,华瑞股份,28.06,-3.24%,10.31%,-2308.45万
3502,300599,雄塑科技,10.75,-3.24%,10.13%,-1409.51万
3503,2917,金奥博,12.83,-3.24%,3.45%,-1195.86万
3504,2460,赣锋锂业,80.66,-3.24%,11.60%,-7.58亿
3505,2165,红宝丽,9.27,-3.24%,14.75%,-1.25亿
3506,688120,华海清科,184.0,-3.25%,3.28%,-6624.17万
3507,688236,春立医疗,19.67,-3.25%,1.04%,-530.48万
3508,300997,欢乐家,19.95,-3.25%,8.58%,-6254.66万
3509,300530,领湃科技,23.82,-3.25%,5.98%,-3742.17万
