序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
449,300679,电连技术,50.51,11.67%,25.25%,2.86亿
450,600714,金瑞矿业,22.43,11.65%,40.70%,4933.00万
451,300720,海川智能,69.94,11.65%,23.32%,5382.72万
452,300077,国民技术,24.74,11.64%,39.97%,3.39亿
453,688662,富信科技,75.4,11.62%,23.38%,7791.01万
454,300113,顺网科技,28.92,11.62%,32.22%,3.72亿
455,603135,中重科技,12.7,11.60%,3.57%,2515.36万
456,688188,柏楚电子,154.55,11.58%,4.45%,-6022.68万
457,300303,聚飞光电,10.22,11.57%,33.49%,1.18亿
458,600360,*ST华微,11.0,11.56%,7.40%,7417.63万
459,688549,中巨芯,12.39,11.52%,43.79%,-1265.71万
460,688300,联瑞新材,94.96,11.48%,8.40%,5669.54万
461,681,视觉中国,23.12,11.48%,33.10%,1.96亿
462,688525,佰维存储,299.85,11.47%,28.53%,-5973.01万
463,300421,力星股份,25.55,11.47%,16.23%,4041.14万
464,605006,山东玻纤,13.52,11.46%,34.19%,-2.94亿
465,301013,利和兴,27.75,11.45%,26.00%,1.27亿
466,688585,上纬新材,129.35,11.45%,2.94%,1.73亿
467,688372,伟测科技,163.98,11.44%,18.09%,1.10亿
468,300966,共同药业,27.87,11.44%,51.35%,6052.19万
469,688981,中芯国际,125.34,11.44%,15.77%,36.67亿
470,300518,新迅达,27.68,11.43%,21.31%,7959.60万
471,2631,德尔未来,8.48,11.43%,25.61%,-2.84亿
472,815,美利云,22.13,11.43%,55.45%,-4.53亿
473,600610,中毅达,10.34,11.42%,16.44%,1.49亿
474,567,海德股份,6.75,11.39%,18.15%,-8304.08万
475,301557,常友科技,118.91,11.34%,22.38%,1069.82万
476,1266,宏英智能,44.0,11.34%,70.16%,8590.50万
477,300984,金沃股份,67.58,11.33%,13.76%,1564.63万
478,600815,厦工股份,4.93,11.29%,15.13%,-6546.89万
479,300255,常山药业,45.87,11.28%,8.87%,2.84亿
480,2729,好利科技,20.23,11.28%,19.82%,-2748.02万
481,2134,天津普林,27.95,11.27%,19.58%,1.65亿
482,300780,德恩精工,27.86,11.26%,39.02%,3990.49万
483,2829,星网宇达,23.52,11.26%,15.12%,6091.76万
484,301517,陕西华达,70.6,11.25%,24.07%,-4978.90万
485,300254,仟源医药,14.25,11.24%,37.89%,1924.86万
486,2317,众生药业,20.49,11.24%,17.99%,-4060.17万
487,889,中嘉博创,5.35,11.23%,39.06%,-4.42亿
488,300445,康斯特,23.8,11.21%,15.96%,5515.29万
489,300128,锦富技术,6.85,11.20%,11.71%,1.28亿
490,688503,聚和材料,113.05,11.19%,20.11%,1.76亿
491,688055,龙腾光电,4.58,11.17%,2.95%,2447.24万
492,2355,兴民智通,6.6,11.11%,19.08%,1201.82万
493,688147,微导纳米,81.18,11.11%,8.11%,2.38亿
494,426,兴业银锡,48.14,11.08%,15.33%,4.23亿
495,688270,ST臻镭,134.45,11.07%,17.65%,-2.96亿
496,688610,埃科光电,135.83,11.06%,14.43%,111.52万
497,2080,中材科技,63.18,11.04%,9.13%,-2.27亿
498,688698,伟创电气,72.98,11.03%,8.80%,7001.31万
499,688165,埃夫特,18.94,11.02%,8.27%,1286.78万
500,603699,纽威股份,66.31,11.02%,4.78%,352.77万
501,2925,盈趣科技,21.07,11.01%,7.74%,5766.41万
502,301489,思泉新材,241.41,11.00%,24.96%,1.28亿
503,300058,蓝色光标,19.3,10.98%,43.61%,5.23亿
504,301128,强瑞技术,204.05,10.90%,26.83%,2.36亿
505,601106,中国一重,4.58,10.90%,7.66%,796.55万
506,1314,亿道信息,55.55,10.88%,15.29%,1.43亿
507,688322,奥比中光,86.5,10.88%,8.66%,1.88亿
508,300913,兆龙互连,58.05,10.87%,10.79%,2.37亿
509,688480,赛恩斯,105.41,10.84%,10.93%,-4391.26万
510,300853,申昊科技,33.94,10.84%,30.87%,1748.01万
511,688359,三孚新科,107.58,10.82%,13.64%,7347.38万
512,670,盈方微,8.2,10.81%,20.94%,9698.28万
513,603667,五洲新春,71.06,10.77%,16.77%,3.20亿
514,300323,华灿光电,12.75,10.77%,37.91%,9928.00万
515,300695,兆丰股份,66.79,10.76%,5.89%,-2528.34万
516,605299,舒华体育,26.16,10.75%,34.72%,-3.90亿
517,300201,海伦哲,13.1,10.74%,14.82%,1.86亿
518,688679,通源环境,58.0,10.73%,9.12%,6204.31万
519,603698,航天工程,44.26,10.73%,26.06%,-1.82亿
520,688152,麒麟信安,37.85,10.70%,5.47%,389.88万
521,509,华塑控股,3.93,10.70%,9.06%,1332.62万
522,620,盈新发展,3.11,10.68%,19.49%,-4.00亿
523,688512,慧智微,13.28,10.67%,14.92%,7932.74万
524,603085,天成自控,13.28,10.67%,11.99%,1.08亿
525,301076,新瀚新材,40.72,10.65%,13.97%,3880.58万
526,688599,天合光能,17.88,10.64%,9.38%,-1.13亿
527,2915,中欣氟材,20.7,10.64%,8.06%,-8399.39万
528,688053,ST思科瑞,42.15,10.63%,4.36%,350.40万
529,688485,九州一轨,59.96,10.63%,45.12%,-6617.78万
530,962,东方钽业,49.11,10.63%,11.80%,1.87亿
531,2202,金风科技,28.46,10.61%,27.34%,15.86亿
532,301382,蜂助手,47.26,10.60%,32.50%,1.94亿
533,688262,国芯科技,41.49,10.58%,18.09%,1.37亿
534,34,神州数码,41.4,10.58%,21.68%,7.28亿
535,605303,园林股份,25.32,10.57%,13.86%,1932.76万
536,603800,洪田股份,53.91,10.56%,13.18%,7463.01万
537,603823,百合花,17.71,10.55%,6.81%,711.09万
538,300520,科大国创,37.9,10.53%,16.78%,1.30亿
539,688316,青云科技,77.51,10.49%,31.63%,1604.36万
540,600082,ST海泰,3.69,10.48%,11.10%,-5359.18万
541,300467,迅游科技,41.77,10.47%,18.49%,3664.23万
542,301202,朗威股份,44.35,10.46%,27.58%,4836.19万
543,603115,海星股份,63.73,10.45%,10.70%,4281.02万
544,601588,北辰实业,2.01,10.44%,12.54%,3325.89万
545,300620,光库科技,259.81,10.44%,20.21%,3.23亿
546,1330,博纳影业,8.89,10.43%,40.15%,-906.31万
547,300548,长芯博创,273.29,10.42%,23.79%,7.80亿
548,2189,中光学,22.64,10.39%,6.36%,6301.65万
549,688248,南网科技,62.3,10.38%,4.32%,5203.38万
550,603001,奥康国际,9.36,10.38%,14.29%,-559.02万
551,300438,鹏辉能源,89.4,10.37%,42.62%,5.67亿
552,605287,德才股份,61.4,10.37%,19.20%,-766.22万
553,688432,有研硅,16.94,10.36%,5.00%,9005.04万
554,2613,北玻股份,4.37,10.35%,34.13%,-7680.28万
555,301356,天振股份,23.97,10.31%,24.21%,2978.63万
556,300802,矩子科技,22.06,10.30%,12.97%,4342.59万
557,688039,当虹科技,45.45,10.29%,6.87%,2047.26万
558,300316,晶盛机电,46.11,10.28%,8.04%,2.52亿
559,688091,上海谊众,60.59,10.26%,9.18%,4657.60万
560,603297,永新光学,125.63,10.26%,7.23%,8081.97万
561,657,中钨高新,63.19,10.26%,25.84%,3.80亿
562,688333,铂力特,92.25,10.25%,13.73%,6138.32万
563,688028,沃尔德,127.0,10.24%,14.03%,1.89亿
564,2151,北斗星通,44.05,10.24%,22.67%,1.85亿
565,672,上峰水泥,14.54,10.24%,9.34%,7074.02万
566,688536,思瑞浦,261.63,10.22%,20.57%,828.47万
567,2283,天润工业,12.51,10.22%,15.16%,-6062.48万
568,2015,协鑫能科,20.59,10.17%,33.70%,-1.83亿
569,300378,鼎捷数智,43.24,10.14%,16.51%,9794.38万
570,301378,通达海,36.2,10.13%,37.89%,605.43万
571,603687,大胜达,17.2,10.12%,38.28%,-1.44亿
572,688380,中微半导,50.55,10.11%,10.95%,1782.42万
573,600322,津投城开,2.73,10.08%,23.99%,-7529.16万
574,688658,悦康药业,21.21,10.07%,7.78%,3977.12万
575,300337,银邦股份,15.08,10.07%,23.75%,2444.84万
576,603190,亚通精工,28.33,10.02%,56.11%,-7386.87万
577,301387,光大同创,73.43,10.01%,28.54%,1844.05万
578,688111,金山办公,274.19,10.00%,7.64%,3.74亿
579,582,北部湾港,12.43,10.00%,9.03%,6090.36万
580,688603,天承科技,103.48,9.99%,34.54%,6693.73万
581,300147,*ST香雪,10.35,9.99%,8.64%,910.68万
582,301280,珠城科技,46.5,9.98%,19.73%,3810.26万
583,2943,宇晶股份,69.79,9.97%,30.32%,-8913.51万
584,300785,值得买,54.54,9.96%,29.77%,7744.11万
585,1389,广合科技,180.32,9.95%,22.14%,-4.09亿
586,301086,鸿富瀚,209.78,9.95%,14.30%,2561.31万
587,603997,继峰股份,13.37,9.95%,5.40%,393.31万
588,1317,三羊马,57.94,9.94%,16.14%,6209.51万
589,301248,杰创智能,93.65,9.94%,31.41%,-2296.64万
590,600629,华建集团,22.01,9.94%,10.56%,2.99亿
591,300558,贝达药业,52.96,9.94%,12.63%,9984.31万
592,301273,瑞晨环保,39.76,9.93%,9.65%,1648.55万
593,603717,天域生物,7.53,9.93%,24.19%,-1289.11万
594,300346,南大光电,55.82,9.93%,23.84%,2.26亿
595,600584,长电科技,48.76,9.92%,21.44%,3.20亿
596,300693,盛弘股份,51.67,9.89%,28.42%,1.56亿
597,301603,乔锋智能,123.87,9.86%,44.55%,1.42亿
598,605258,协和电子,38.93,9.85%,12.15%,-4425.63万
599,688510,航亚科技,34.92,9.85%,9.55%,9456.24万
600,2676,顺威股份,7.81,9.85%,12.88%,1.14亿
601,688448,磁谷科技,69.56,9.82%,8.59%,8122.43万
602,603815,交建股份,7.72,9.82%,16.65%,5968.18万
603,300790,宇瞳光学,31.09,9.82%,19.35%,1.32亿
604,688143,长盈通,70.2,9.81%,27.31%,-383.27万
605,300260,新莱应材,54.76,9.81%,21.53%,2.77亿
606,300214,日科化学,9.08,9.79%,26.04%,5923.36万
607,301486,致尚科技,239.0,9.78%,38.67%,1.31亿
608,300027,ST华谊,1.91,9.77%,19.05%,-2401.45万
609,301125,腾亚精工,25.3,9.76%,11.58%,2769.20万
610,2654,万润科技,15.08,9.75%,23.19%,1.89亿
611,2647,仁东控股,13.75,9.74%,18.47%,-1.62亿
612,688556,高测股份,14.43,9.73%,15.37%,1.27亿
613,688021,奥福科技,28.58,9.71%,24.30%,-3174.15万
614,600879,航天电子,25.31,9.71%,15.78%,11.08亿
615,300454,深信服,124.63,9.71%,17.51%,2.09亿
616,688211,中科微至,36.99,9.70%,5.98%,1738.64万
617,600105,永鼎股份,47.52,9.70%,33.82%,-1.06亿
618,2409,雅克科技,92.08,9.70%,15.06%,1.62亿
619,603876,鼎胜新材,31.32,9.66%,19.75%,-2.82亿
620,300567,精测电子,149.13,9.66%,18.98%,3.46亿
621,688283,坤恒顺维,42.85,9.65%,7.43%,-308.70万
622,603171,税友股份,60.96,9.64%,5.70%,1664.57万
623,605055,迎丰股份,12.4,9.64%,6.56%,2847.61万
624,301366,一博科技,41.91,9.63%,16.16%,1.56亿
625,688170,德龙激光,64.3,9.63%,25.00%,-253.46万
626,600969,郴电国际,10.94,9.62%,14.63%,-2847.34万
627,301516,中远通,21.78,9.61%,50.18%,3842.65万
628,300223,北京君正,137.35,9.60%,27.88%,2.70亿
629,2947,恒铭达,85.6,9.60%,22.89%,3.81亿
630,688299,长阳科技,19.55,9.59%,14.49%,1565.58万
631,600118,中国卫星,107.3,9.57%,17.54%,16.70亿
632,301268,铭利达,23.61,9.56%,5.62%,2068.42万
633,688246,嘉和美康,23.03,9.56%,10.93%,2082.03万
634,300152,*ST动力,1.95,9.55%,19.38%,353.75万
635,688291,金橙子,49.01,9.54%,8.47%,435.50万
636,688646,ST逸飞,62.47,9.52%,6.57%,803.29万
637,688318,财富趋势,120.73,9.51%,5.95%,574.31万
638,603296,华勤技术,112.18,9.49%,10.50%,3.85亿
639,603386,骏亚科技,14.31,9.49%,8.77%,3256.80万
640,65,北方国际,13.85,9.49%,11.52%,1.33亿
641,601868,中国能建,3.12,9.47%,6.17%,-1.86亿
642,600540,新赛股份,5.55,9.47%,30.25%,-9430.20万
643,300329,海伦钢琴,15.17,9.45%,6.82%,2705.60万
644,688401,路维光电,69.94,9.44%,15.01%,3365.70万
645,300952,恒辉安防,35.7,9.44%,15.78%,-1839.09万
646,767,晋控电力,4.29,9.44%,21.31%,2.23亿
647,688781,视涯科技,44.1,9.43%,40.98%,-804.76万
648,301178,天亿马,59.66,9.43%,19.22%,3204.91万
649,601016,节能风电,4.99,9.43%,34.63%,-4.83亿
650,301085,亚康股份,78.18,9.42%,27.67%,1.58亿
651,600816,建元信托,3.02,9.42%,13.25%,1447.92万
652,300440,运达科技,19.39,9.42%,9.98%,4563.98万
653,603803,瑞斯康达,16.27,9.41%,37.64%,6358.97万
654,300115,长盈精密,34.9,9.40%,11.78%,4.45亿
655,2465,海格通信,16.77,9.39%,10.19%,3.34亿
656,688788,科思科技,58.3,9.38%,4.43%,2519.30万
657,2716,湖南白银,12.49,9.37%,20.57%,2.67亿
658,600476,*ST湘邮,12.04,9.36%,14.66%,-725.50万
659,300418,昆仑万维,54.87,9.35%,15.66%,6.38亿
660,2897,意华股份,63.96,9.35%,24.77%,6217.38万
661,603638,艾迪精密,24.83,9.34%,4.34%,1.08亿
662,300680,隆盛科技,42.16,9.34%,17.34%,9709.43万
663,2021,中捷资源,3.28,9.33%,15.49%,4074.86万
664,600206,有研新材,29.33,9.32%,35.13%,1.15亿
665,300364,中文在线,32.36,9.32%,26.20%,5.11亿
666,301269,华大九天,92.53,9.31%,6.42%,-46.49万
667,300516,久之洋,54.59,9.29%,7.72%,1849.85万
668,300834,星辉环材,41.01,9.27%,9.16%,4100.04万
669,300056,中创环保,11.8,9.26%,27.15%,1.12亿
670,603110,东方材料,23.61,9.25%,34.05%,-730.59万
671,600113,浙江东日,49.38,9.25%,5.93%,-1.38亿
672,2803,吉宏股份,21.4,9.24%,21.18%,1.11亿
673,2993,奥海科技,52.43,9.23%,8.86%,4217.66万
674,603019,中科曙光,98.75,9.21%,18.57%,18.51亿
675,2048,宁波华翔,28.93,9.21%,8.15%,1711.74万
676,300382,斯莱克,16.74,9.20%,14.44%,7140.74万
677,2636,金安国纪,49.51,9.20%,22.27%,-2327.90万
678,688171,纬德信息,56.74,9.18%,9.82%,1.22亿
679,2185,华天科技,13.94,9.16%,21.28%,2.16亿
680,301682,宏明电子,134.2,9.15%,50.32%,9733.65万
681,300617,安靠智电,67.25,9.15%,24.55%,9891.08万
682,600226,亨通股份,5.73,9.14%,9.24%,2.43亿
683,300738,奥飞数据,27.39,9.12%,29.90%,4.23亿
684,300624,万兴科技,71.29,9.12%,19.44%,7629.29万
685,600207,安彩高科,6.23,9.11%,6.39%,-7390.88万
686,688292,浩瀚深度,24.22,9.10%,7.40%,1112.09万
687,688809,强一股份,444.58,9.10%,28.72%,1948.40万
688,2240,盛新锂能,59.6,9.10%,26.74%,-2.66亿
689,2886,沃特股份,23.82,9.07%,15.24%,3309.80万
690,300665,飞鹿股份,9.03,9.06%,17.87%,1570.73万
691,2575,群兴玩具,7.47,9.05%,41.11%,6984.02万
692,600330,天通股份,27.98,9.04%,64.37%,-8802.70万
693,300474,景嘉微,67.3,9.04%,16.10%,1.65亿
694,688678,福立旺,25.36,9.03%,19.18%,8996.83万
695,301396,宏景科技,356.99,9.02%,37.85%,3.19亿
696,727,冠捷科技,2.9,9.02%,12.99%,2.61亿
697,301488,豪恩汽电,135.15,9.01%,17.73%,4468.35万
698,600151,航天机电,15.12,9.01%,13.79%,1.83亿
699,603222,济民健康,10.42,9.00%,11.96%,5931.45万
700,688205,德科立,255.9,8.99%,28.85%,2.89亿
701,600243,*ST海华,4.37,8.98%,16.10%,-1722.90万
702,603926,铁流股份,22.35,8.97%,15.65%,-1066.68万
703,603488,展鹏科技,12.42,8.95%,22.63%,4899.70万
704,600988,赤峰黄金,42.36,8.95%,11.94%,2.88亿
705,300778,新城市,13.65,8.94%,17.95%,3556.13万
706,603418,友升股份,55.68,8.92%,29.20%,7552.98万
707,301099,雅创电子,64.4,8.91%,35.68%,-3495.76万
708,688099,晶晨股份,110.9,8.89%,18.84%,-1288.20万
709,600877,电科芯片,17.54,8.88%,6.68%,7485.00万
710,603863,松炀资源,19.78,8.86%,12.83%,4226.12万
711,603711,香飘飘,14.13,8.86%,12.70%,1684.44万
712,688308,欧科亿,102.18,8.85%,24.38%,7157.60万
713,688727,恒坤新材,53.39,8.83%,24.50%,888.66万
714,600783,鲁信创投,22.58,8.82%,12.13%,5304.22万
715,600577,精达股份,13.57,8.82%,8.29%,1.10亿
716,688576,西山科技,75.7,8.81%,10.55%,2472.97万
717,600500,中化国际,4.82,8.80%,5.85%,1.15亿
718,301141,中科磁业,57.55,8.79%,32.96%,1.50亿
719,688298,东方生物,24.13,8.79%,4.96%,459.52万
720,603281,江瀚新材,37.4,8.78%,4.55%,1850.18万
721,301363,美好医疗,28.99,8.78%,16.45%,7374.91万
722,2008,大族激光,112.41,8.78%,16.60%,3.66亿
723,300986,志特新材,24.93,8.77%,19.17%,1.81亿
724,605488,福莱新材,35.84,8.77%,9.43%,7710.45万
725,688226,威腾电气,58.35,8.76%,16.73%,1555.85万
726,300229,拓尔思,19.52,8.75%,10.03%,1.55亿
727,1218,丽臣实业,27.31,8.72%,18.00%,-7496.04万
728,688395,正弦电气,30.32,8.71%,9.67%,2408.25万
729,605376,博迁新材,130.04,8.71%,16.37%,2995.15万
730,3036,泰坦股份,38.1,8.70%,28.28%,772.94万
731,2418,康盛股份,6.37,8.70%,39.66%,-3.32亿
732,688390,固德威,110.44,8.67%,18.55%,2.98亿
733,300253,卫宁健康,9.28,8.67%,13.55%,2.00亿
734,688559,海目星,65.58,8.67%,14.78%,2.00亿
735,301312,智立方,121.5,8.64%,33.76%,2644.77万
736,688281,华秦科技,78.41,8.63%,3.73%,838.70万
737,603527,众源新材,13.49,8.62%,24.91%,1130.60万
738,600703,三安光电,15.14,8.61%,15.92%,-6877.70万
739,300383,光环新网,17.54,8.61%,24.68%,2.79亿
740,688019,安集科技,266.01,8.60%,11.16%,3.38亿
741,2421,达实智能,3.03,8.60%,15.32%,1.02亿
742,301150,中一科技,71.64,8.59%,25.55%,7332.97万
743,559,万向钱潮,17.2,8.59%,7.27%,2.51亿
744,300988,津荣天宇,28.98,8.58%,15.76%,-1360.35万
745,300809,华辰装备,33.82,8.57%,12.05%,9166.81万
746,600111,北方稀土,55.31,8.56%,19.10%,31.40亿
747,300767,震安科技,25.11,8.56%,13.65%,3006.47万
748,603039,泛微网络,49.11,8.55%,16.32%,-4917.38万
749,417,合百集团,7.11,8.55%,8.94%,3685.55万
750,300475,香农芯创,189.18,8.54%,35.95%,5.19亿
751,300100,双林股份,30.5,8.54%,4.90%,3203.42万
752,301293,三博脑科,69.33,8.53%,13.55%,1.39亿
753,300570,太辰光,150.05,8.52%,43.99%,2.83亿
754,688519,南亚新材,190.0,8.51%,9.10%,1.06亿
755,688611,杭州柯林,67.99,8.51%,3.24%,4267.70万
756,2837,英维克,102.53,8.50%,16.02%,1.65亿
757,300007,汉威科技,45.7,8.47%,16.16%,4131.35万
758,2611,东方精工,18.19,8.47%,11.78%,4.35亿
759,605167,利柏特,18.84,8.46%,3.42%,2887.31万
760,2042,华孚时尚,5.39,8.45%,17.96%,4393.69万
761,688323,瑞华泰,28.79,8.44%,40.17%,-1.19亿
762,603112,华翔股份,22.62,8.44%,7.67%,2780.79万
763,603880,南卫股份,7.71,8.44%,12.89%,590.95万
764,603912,佳力图,11.33,8.42%,20.97%,6515.87万
765,300321,同大股份,40.32,8.42%,6.25%,1855.62万
766,2536,飞龙股份,39.4,8.42%,21.04%,1.24亿
767,301160,翔楼新材,61.99,8.41%,11.75%,-2438.79万
768,688088,虹软科技,43.99,8.40%,7.81%,1494.95万
769,605016,百龙创园,27.91,8.39%,5.68%,6741.32万
770,600234,科新发展,26.01,8.38%,8.33%,-2141.77万
771,688095,福昕软件,83.67,8.38%,11.81%,-1018.58万
772,688339,亿华通,25.89,8.37%,13.59%,-1323.21万
773,301231,荣信文化,31.6,8.37%,17.45%,-130.80万
774,301210,金杨精密,41.35,8.36%,39.95%,8220.74万
775,420,吉林化纤,5.58,8.35%,18.74%,1.53亿
776,605155,西大门,17.01,8.34%,8.75%,-3103.19万
777,42,中洲控股,9.61,8.34%,11.90%,-6425.16万
778,300227,光韵达,11.95,8.34%,16.83%,425.47万
779,600895,张江高科,37.99,8.33%,6.83%,4.87亿
780,600743,华远控股,2.6,8.33%,14.59%,7610.98万
781,300781,因赛集团,37.19,8.33%,15.01%,4059.63万
782,300133,华策影视,9.53,8.30%,35.16%,2.41亿
783,688302,海创药业,44.14,8.29%,5.58%,2931.38万
784,300101,振芯科技,21.3,8.29%,12.30%,5932.73万
785,301176,逸豪新材,41.0,8.27%,25.75%,9920.71万
786,688682,霍莱沃,49.48,8.27%,6.09%,-195.14万
787,300766,每日互动,32.2,8.27%,27.12%,1.97亿
788,300351,永贵电器,24.1,8.27%,23.56%,2884.79万
789,880,潍柴重机,30.93,8.26%,39.30%,-7972.97万
790,601086,国芳集团,8.79,8.25%,10.47%,-3972.58万
791,300557,理工光科,37.93,8.25%,10.98%,3207.78万
792,301536,星宸科技,88.58,8.24%,16.59%,1.27亿
793,688518,联赢激光,29.04,8.24%,19.35%,-1146.71万
794,300688,创业黑马,27.97,8.24%,15.80%,7207.65万
795,300250,初灵信息,21.27,8.24%,18.15%,1323.30万
796,603009,北特科技,49.2,8.23%,8.74%,3872.74万
797,688590,新致软件,15.68,8.21%,11.43%,650.26万
798,2815,崇达技术,15.43,8.20%,18.24%,1.38亿
799,2742,三圣股份,5.02,8.19%,10.71%,3186.71万
800,688701,卓锦股份,10.74,8.16%,8.39%,-284.36万
801,300640,德艺文创,7.82,8.16%,26.47%,5389.83万
802,688450,光格科技,48.18,8.15%,14.72%,1258.52万
803,2633,申科股份,20.58,8.15%,11.62%,4800.35万
804,301165,锐捷网络,99.0,8.14%,5.19%,4.31亿
805,300684,中石科技,60.21,8.14%,19.98%,8229.18万
806,2261,拓维信息,37.75,8.14%,31.30%,3.70亿
807,628,高新发展,65.06,8.14%,35.57%,2813.00万
808,2695,煌上煌,13.05,8.12%,9.21%,1683.03万
809,2371,北方华创,552.14,8.11%,5.85%,-4.54亿
810,688656,浩欧博,138.37,8.10%,2.44%,2655.15万
811,2795,永和智控,9.74,8.10%,32.33%,4491.12万
812,688207,格灵深瞳,15.9,8.09%,7.26%,3001.23万
813,688665,四方光电,52.0,8.09%,3.45%,767.71万
814,688138,清溢光电,33.14,8.09%,8.19%,5254.49万
815,301428,世纪恒通,35.61,8.07%,26.51%,4647.03万
816,300651,金陵体育,34.43,8.07%,85.61%,-5138.89万
817,603991,至正股份,122.75,8.05%,11.06%,5408.06万
818,600215,派斯林,6.99,8.04%,12.03%,740.60万
819,300585,奥联电子,21.77,8.04%,23.16%,2036.57万
820,2913,奥士康,55.88,8.04%,8.19%,1.05亿
821,300099,尤洛卡,9.56,8.02%,15.20%,5573.53万
822,301096,百诚医药,60.43,8.01%,13.78%,1.05亿
823,688305,科德数控,63.96,8.00%,8.88%,7509.98万
824,601100,恒立液压,113.4,8.00%,3.13%,6804.70万
825,301092,争光股份,41.07,7.99%,28.67%,2553.93万
826,603220,中贝通信,31.26,7.98%,33.99%,-242.23万
827,2271,东方雨虹,16.25,7.97%,9.74%,2.58亿
828,2213,大为股份,39.96,7.97%,63.75%,1681.33万
829,688045,必易微,63.44,7.95%,17.64%,5450.65万
830,688398,赛特新材,34.36,7.95%,7.24%,-402.76万
831,300045,华力创通,23.22,7.95%,13.00%,8189.10万
832,300774,倍杰特,17.41,7.94%,20.75%,2155.76万
833,301024,霍普股份,43.48,7.94%,8.15%,-195.75万
834,688759,必贝特,33.3,7.94%,24.71%,-346.97万
835,586,汇源通信,19.44,7.94%,30.53%,2142.73万
836,688231,隆达股份,39.91,7.92%,5.38%,4200.40万
837,688122,西部超导,67.85,7.92%,9.33%,-6166.12万
838,603985,恒润股份,29.1,7.90%,36.98%,-1.72亿
839,603920,世运电路,59.03,7.90%,15.84%,4.50亿
840,21,深科技,31.54,7.90%,20.51%,-2334.90万
841,688296,和达科技,16.0,7.89%,8.99%,1017.88万
842,600775,南京熊猫,13.27,7.89%,11.30%,7226.86万
843,1211,双枪科技,43.69,7.88%,26.71%,2560.48万
844,600088,中视传媒,15.36,7.87%,6.03%,-1034.67万
845,688676,金盘科技,95.75,7.86%,8.84%,1.39亿
846,603083,剑桥科技,184.07,7.83%,37.41%,5.33亿
847,688729,屹唐股份,24.39,7.82%,14.63%,4958.60万
848,688582,芯动联科,55.05,7.81%,8.71%,5838.91万
849,688677,海泰新光,119.67,7.81%,13.37%,4030.80万
850,688321,微芯生物,32.05,7.80%,11.59%,1.29亿
851,688609,九联科技,10.79,7.79%,13.21%,7243.20万
852,603155,新亚强,18.82,7.79%,8.60%,-458.51万
853,301326,捷邦科技,186.45,7.77%,9.20%,-878.26万
854,605168,三人行,52.27,7.77%,28.40%,6118.58万
855,603989,艾华集团,21.23,7.77%,8.89%,387.47万
856,300263,隆华科技,11.38,7.77%,14.88%,-2418.34万
857,2937,兴瑞科技,35.35,7.77%,9.09%,9440.36万
858,688550,瑞联新材,42.61,7.76%,5.86%,2733.05万
859,688249,晶合集成,34.06,7.75%,10.72%,1553.90万
860,301297,富乐德,47.69,7.75%,18.14%,2.09亿
861,600563,法拉电子,124.13,7.75%,10.08%,2.23亿
862,300442,润泽科技,97.45,7.75%,11.60%,13.86亿
863,688795,摩尔线程,742.98,7.74%,52.17%,1.39亿
864,300088,长信科技,7.24,7.74%,19.29%,2.72亿
