股票代码,股票名称,变动日期,变动人,变动股数,成交均价,变动后持股数,与董监高关系,董监高职务
SH603097,江苏华辰,2025-03-05,翟基宏,100000,12.45,100000.0,本人,高级管理人员
SH603097,江苏华辰,2025-03-05,沙丽,120000,12.45,120000.0,本人,高级管理人员
SH603097,江苏华辰,2025-03-05,杜秀梅,100000,12.45,100000.0,本人,董事
SH603097,江苏华辰,2025-03-05,李刚,100000,12.45,100000.0,本人,高级管理人员
SH601012,隆基绿能,2025-03-05,钟宝申,1030000,16.97,109001106.0,本人,董事
SZ002933,新兴装备,2025-03-04,郎安中,-30000,37.32,240300.0,本人,高管
SZ002913,奥士康,2025-03-04,程涌,-97200,27.89,17524300.0,本人,董事
SZ002913,奥士康,2025-03-04,程涌,-516000,25.65,17524300.0,本人,董事
SZ002475,立讯精密,2025-03-04,吴天送,25100,13.05,1355000.0,本人,高管
SZ002456,欧菲光,2025-03-04,周亮,470000,4.99,1705200.0,本人,董秘;高管
SZ002318,久立特材,2025-03-04,王长城,23100,22.38,586900.0,本人,董事、高管
SH600869,远东股份,2025-03-04,蒋锡培,20000,4.78,2019850.0,本人,董事
SH600461,洪城环境,2025-03-04,万锋,-20000,9.12,495000.0,本人,董事
SH605376,博迁新材,2025-03-03,陈钢强,80800,39.68,13080000.0,本人,董事
SH603938,三孚股份,2025-03-03,孙任靖,1000,10.97,153649738.0,本人,董事
SZ002847,盐津铺子,2025-02-28,黄敏胜,-126000,57.38,378000.0,本人,高管
SZ002847,盐津铺子,2025-02-28,杨林广,-204700,57.57,614200.0,本人,董事、高管
SZ002847,盐津铺子,2025-02-28,张磊,-175800,57.62,527600.0,本人,高管
SZ002847,盐津铺子,2025-02-28,兰波,-404600,57.34,1559900.0,本人,董事、高管
SH603938,三孚股份,2025-02-28,孙任靖,103542,10.96,153648738.0,本人,董事
SH605122,四方新材,2025-02-27,彭志勇,-78750,12.17,236250.0,本人,监事
SH603051,鹿山新材,2025-02-27,郑妙华,-3600,27.42,1517428.0,本人,高级管理人员
SZ002933,新兴装备,2025-02-26,郎安中,-30000,38.81,270300.0,本人,高管
SZ002913,奥士康,2025-02-26,程涌,-187300,30.01,18137500.0,本人,董事
SZ002824,和胜股份,2025-02-26,李建湘,-1241500,20.8,94893400.0,本人,董事、高管
SZ002472,双环传动,2025-02-26,李瑜,-22900,41.4,6524000.0,本人,监事
SZ002385,大北农,2025-02-26,邵根伙,-6100000,4.16,977200000.0,本人,董事
SZ000404,长虹华意,2025-02-26,何成志,28900,7.35,255400.0,本人,高管
SH605122,四方新材,2025-02-26,杨翔,-12500,12.27,37500.0,本人,监事
SH603086,先达股份,2025-02-26,刘相水,-20000,6.55,220120.0,,
SH603051,鹿山新材,2025-02-26,郑妙华,-36500,26.69,1521028.0,本人,高级管理人员
SH603051,鹿山新材,2025-02-26,李嘉琪,-6000,26.88,36000.0,本人,高级管理人员
SZ002741,光华科技,2025-02-25,郑靭,120000,17.29,25112800.0,本人,董事、高管
SZ002635,安洁科技,2025-02-25,贾志江,-119900,16.85,371000.0,本人,董事、高管
SZ002635,安洁科技,2025-02-25,林磊,-140000,16.41,420300.0,本人,董事、高管
SZ002472,双环传动,2025-02-25,李瑜,-25000,40.5,6547000.0,本人,监事
SZ002385,大北农,2025-02-25,邵根伙,-30900000,4.18,983300000.0,本人,董事
SZ002167,东方锆业,2025-02-25,黄超华,-1000000,8.55,4050000.0,本人,董事、高管
SZ002167,东方锆业,2025-02-25,甘学贤,-400000,8.41,1210000.0,本人,高管
SH603711,香飘飘,2025-02-25,丁学宝,5000,14.23,5000.0,本人,董事
SH603121,华培动力,2025-02-25,薄卫忠,-1800,15.68,71400.0,,
SH603051,鹿山新材,2025-02-25,郑妙华,-55300,25.55,1557528.0,本人,高级管理人员
SH603037,凯众股份,2025-02-25,杨颖韬,-1600000,15.27,15468161.0,本人,董事
SH603037,凯众股份,2025-02-25,杨建刚,1600000,15.27,17441618.0,本人,董事
SH601012,隆基绿能,2025-02-25,钟宝申,1320000,16.5,107971106.0,本人,董事
SH600853,龙建股份,2025-02-25,田玉龙,-182400,1.48,121600.0,,
SZ003022,联泓新科,2025-02-24,韩慧龙,187300,12.77,187300.0,本人,高管
SZ003022,联泓新科,2025-02-24,郑月明,700000,12.77,700000.0,本人,董事、高管
SZ003022,联泓新科,2025-02-24,赵海力,156900,12.77,156900.0,本人,董事、高管
SZ003022,联泓新科,2025-02-24,解亚平,156900,12.77,156900.0,本人,高管
SZ003022,联泓新科,2025-02-24,蔡文权,156900,12.77,156900.0,本人,董秘、董事
SZ003022,联泓新科,2025-02-24,李军,156900,12.77,156900.0,本人,高管
SZ002913,奥士康,2025-02-24,程涌,-65200,30.12,18324800.0,本人,董事
SZ002367,康力电梯,2025-02-24,沈舟群,-50000,7.08,1300000.0,本人,董事、高管
SZ002167,东方锆业,2025-02-24,黄超华,-350000,8.26,5050000.0,本人,董事、高管
SZ001227,兰州银行,2025-02-24,刘敏,10000,2.35,21000.0,本人,董事、高管
SZ000403,派林生物,2025-02-24,赵玉林,8000,20.62,180900.0,本人,董秘
SZ000403,派林生物,2025-02-24,叶兰,200,20.72,24000.0,本人,董事、高管
SH603813,*ST原尚,2025-02-24,夏运兰,-12400,12.3,37500.0,本人,高级管理人员
SH603813,*ST原尚,2025-02-24,余奕宏,-10000,12.6,61500.0,本人,高级管理人员
SH603121,华培动力,2025-02-24,薄卫忠,-17000,15.42,73200.0,,
SH603121,华培动力,2025-02-24,冯轲,-42000,15.01,128700.0,,
SH603037,凯众股份,2025-02-24,杨颖韬,-2220000,14.73,17068161.0,本人,董事
SH603037,凯众股份,2025-02-24,杨建刚,2220000,14.73,15841618.0,本人,董事
SH603005,晶方科技,2025-02-24,LIU HONGJUN,-50000,37.53,151600.0,,
SH601012,隆基绿能,2025-02-24,钟宝申,2003000,16.31,106651106.0,本人,董事
SH600812,华北制药,2025-02-24,吕伟,1600,6.5,1600.0,本人,监事
SZ002987,京北方,2025-02-21,丁志鹏,-739600,23.18,17894600.0,本人,董事
SZ002958,青农商行,2025-02-21,朱光远,4600,3.02,494600.0,本人,董秘
SZ002771,真视通,2025-02-21,马亚,-800000,19.29,14883000.0,本人,董事、高管
SZ002472,双环传动,2025-02-21,李瑜,-44800,40.35,6572000.0,本人,监事
SZ002272,川润股份,2025-02-21,罗丽华,-6402900,9.87,60998500.0,本人,董事
SZ000403,派林生物,2025-02-21,荣先奎,2000,21.05,32000.0,本人,高管
SZ000403,派林生物,2025-02-21,叶兰,6200,21.0,23800.0,本人,董事、高管
SH603813,*ST原尚,2025-02-21,夏运兰,-100,12.02,49900.0,本人,高级管理人员
SH603813,*ST原尚,2025-02-21,余奕宏,-10000,12.02,71500.0,本人,高级管理人员
SH603320,迪贝电气,2025-02-21,王建鸿,-1000,17.4,3700.0,,
SH603197,保隆科技,2025-02-21,尹术飞,-33958,50.35,378877.0,本人,高级管理人员
SH603121,华培动力,2025-02-21,薄卫忠,-5000,14.77,90200.0,,
SZ002987,京北方,2025-02-20,丁志鹏,-398200,21.44,18634200.0,本人,董事
SZ002933,新兴装备,2025-02-20,向子琦,-96000,35.17,287900.0,本人,董事、高管
SZ002757,南兴股份,2025-02-20,詹任宁,-381000,20.81,8434400.0,本人,董事、高管
SZ002741,光华科技,2025-02-20,郑靭,80000,16.85,24992800.0,本人,董事、高管
SZ002272,川润股份,2025-02-20,饶红,-34400,9.5,103400.0,本人,董秘
SZ002272,川润股份,2025-02-20,罗丽华,-4523700,9.55,67401500.0,本人,董事
SZ002272,川润股份,2025-02-20,罗丽华,-3294500,9.07,67401500.0,本人,董事
SZ002272,川润股份,2025-02-20,缪银兵,-20000,9.46,60000.0,本人,高管
SZ002272,川润股份,2025-02-20,李辉,-72800,9.44,218500.0,本人,董事、高管
SZ000404,长虹华意,2025-02-20,姚辉军,39700,7.15,182500.0,本人,高管
SZ000404,长虹华意,2025-02-20,何成志,28200,7.15,226500.0,本人,高管
SZ000403,派林生物,2025-02-20,叶兰,2000,21.09,17600.0,本人,董事、高管
SH603848,好太太,2025-02-20,肖娟,-40000,17.1,660000.0,本人,董事
SH603197,保隆科技,2025-02-20,文剑峰,-20000,49.2,640701.0,本人,高级管理人员
SZ003006,百亚股份,2025-02-19,谢秋林,45000,22.31,88000.0,本人,董事
SZ002987,京北方,2025-02-19,丁志鹏,-320000,19.35,19032400.0,本人,董事
SZ002823,凯中精密,2025-02-19,马朝萌,6900,14.63,90600.0,本人,高管
SZ002757,南兴股份,2025-02-19,詹任宁,-700000,21.92,8815400.0,本人,董事、高管
SZ002472,双环传动,2025-02-19,李瑜,-987400,38.39,6616800.0,本人,监事
SZ002170,芭田股份,2025-02-19,黄德明,100,8.34,133900.0,本人,高管
SZ000404,长虹华意,2025-02-19,陈思远,53000,6.93,402600.0,本人,董事
SZ000403,派林生物,2025-02-19,郭麾,2000,21.17,24300.0,本人,监事
SZ000403,派林生物,2025-02-19,赵玉林,3000,21.1,172900.0,本人,董秘
SZ000403,派林生物,2025-02-19,王晔弘,5000,21.25,99300.0,本人,高管
SZ000403,派林生物,2025-02-19,叶兰,2000,21.09,15600.0,本人,董事、高管
SH603330,天洋新材,2025-02-19,李铁山,-233500,8.16,1800049.0,本人,董事、高级管理人员
SH603283,赛腾股份,2025-02-19,陈向兵,-125000,9.43,0.0,,
SH603283,赛腾股份,2025-02-19,杨伟,-1200,62.7,3850.0,,
SH603197,保隆科技,2025-02-19,文剑峰,-30000,48.23,660701.0,本人,高级管理人员
SH603197,保隆科技,2025-02-19,尹术飞,-5000,48.5,412835.0,本人,高级管理人员
SZ003028,振邦智能,2025-02-18,唐娟,-172100,39.38,15418700.0,本人,董事、高管
SZ003006,百亚股份,2025-02-18,谢秋林,43000,22.66,43000.0,本人,董事
SZ002987,京北方,2025-02-18,丁志鹏,-541700,18.75,19352400.0,本人,董事
SZ002913,奥士康,2025-02-18,程涌,-230000,29.28,18390000.0,本人,董事
SZ002913,奥士康,2025-02-18,程涌,-100000,26.3,18390000.0,本人,董事
SZ002913,奥士康,2025-02-18,宋波,-5000,29.7,15700.0,本人,董事
SZ002757,南兴股份,2025-02-18,詹任宁,-85000,23.01,9515400.0,本人,董事、高管
SZ002472,双环传动,2025-02-18,李瑜,-600000,37.0,7604200.0,本人,监事
SZ002467,二六三,2025-02-18,谷莉,-1000,7.08,304000.0,本人,监事
SZ002467,二六三,2025-02-18,李玉杰,-10000,7.3,4000000.0,本人,董事、高管
SZ002367,康力电梯,2025-02-18,沈舟群,-150000,6.78,1350000.0,本人,董事、高管
SZ001227,兰州银行,2025-02-18,刘靖,5000,2.37,178700.0,本人,董事、高管
SZ000404,长虹华意,2025-02-18,肖文艺,42500,6.95,308900.0,本人,董事、高管
SH603633,徕木股份,2025-02-18,方培喜,467100,8.39,5809748.0,本人,董事
SH603288,海天味业,2025-02-18,何涛,4600,40.69,30200.0,本人,监事
SH603110,东方材料,2025-02-18,许广彬,-100000,23.57,25141903.0,本人,董事
SH600461,洪城环境,2025-02-18,万锋,-10000,9.2,515000.0,本人,董事
SZ002913,奥士康,2025-02-17,程涌,-5000,29.0,18720000.0,本人,董事
SZ002757,南兴股份,2025-02-17,詹任宁,-105000,20.48,9600400.0,本人,董事、高管
SZ002472,双环传动,2025-02-17,李瑜,-80000,36.19,8204200.0,本人,监事
SZ002467,二六三,2025-02-17,李玉杰,-10000,6.93,4010000.0,本人,董事、高管
SZ001216,华瓷股份,2025-02-17,许君奇,1571300,11.33,4721300.0,本人,董事
SH603633,徕木股份,2025-02-17,方培喜,304500,8.47,5342648.0,本人,董事、高级管理人员
SH603330,天洋新材,2025-02-17,李铁山,-20000,7.55,2033549.0,本人,董事、高级管理人员
SZ002913,奥士康,2025-02-14,程涌,-610000,26.09,18725000.0,本人,董事
SZ002823,凯中精密,2025-02-14,马朝萌,13800,14.48,83700.0,本人,高管
SZ002757,南兴股份,2025-02-14,詹任宁,-110000,19.03,9705400.0,本人,董事、高管
SZ002472,双环传动,2025-02-14,李瑜,-30000,35.57,8284200.0,本人,监事
SH603392,万泰生物,2025-02-14,赵灵芝,-40000,68.26,1396908.0,本人,高级管理人员
SH603330,天洋新材,2025-02-14,李铁山,-100000,7.94,2053549.0,本人,董事、高级管理人员
SH603197,保隆科技,2025-02-14,文剑峰,-10000,49.0,690701.0,本人,高级管理人员
SH603197,保隆科技,2025-02-14,尹术飞,-11000,48.55,417835.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,黄凯,13800,8.17,29100.0,本人,董事、高级管理人员
SH600637,东方明珠,2025-02-14,鱼洁,9900,8.12,22400.0,本人,董事
SH600637,东方明珠,2025-02-14,金晓明,14000,8.1,33000.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,曹志勇,16100,8.17,50243.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,戴钟伟,8400,8.07,20800.0,本人,高级管理人员
SH600637,东方明珠,2025-02-14,史支焱,13800,8.19,31277.0,本人,董事
SH600637,东方明珠,2025-02-14,卢宝丰,11500,8.12,30467.0,本人,高级管理人员
SH600380,健康元,2025-02-14,谢友国,-2000,11.75,73442.0,,
SZ002913,奥士康,2025-02-13,程涌,-175000,29.19,19335000.0,本人,董事
SZ002823,凯中精密,2025-02-13,马朝萌,8700,14.56,69900.0,本人,高管
SZ002757,南兴股份,2025-02-13,詹任宁,-125000,18.49,9815400.0,本人,董事、高管
SZ002360,同德化工,2025-02-13,张烘,397900,5.03,1910100.0,本人,董秘、董事
SZ000403,派林生物,2025-02-13,郭麾,1500,21.2,22300.0,本人,监事
SZ000403,派林生物,2025-02-13,赵玉林,2000,21.2,169900.0,本人,董秘
SZ000403,派林生物,2025-02-13,司文彬,1000,21.23,24200.0,本人,董事、高管
SZ000403,派林生物,2025-02-13,叶兰,2000,21.19,13600.0,本人,董事、高管
SH605366,宏柏新材,2025-02-13,吴瀚,6000000,5.06,6000000.0,本人,董事
SH603330,天洋新材,2025-02-13,李铁山,-50000,7.78,2153549.0,本人,董事、高级管理人员
SH603110,东方材料,2025-02-13,许广彬,-168200,21.15,25241903.0,本人,董事
SZ003028,振邦智能,2025-02-12,方仕军,-10500,39.99,61500.0,本人,高管
SZ003028,振邦智能,2025-02-12,唐娟,-2500,40.14,15590800.0,本人,董事、高管
SZ002913,奥士康,2025-02-12,程涌,-264000,29.1,19510000.0,本人,董事
SZ002903,宇环数控,2025-02-12,许燕鸣,-250000,17.53,6562800.0,本人,董事、高管
SZ002757,南兴股份,2025-02-12,詹任宁,-135000,17.89,9940400.0,本人,董事、高管
SZ002360,同德化工,2025-02-12,金富春,13000,5.03,143000.0,本人,高管
SZ000403,派林生物,2025-02-12,荣先奎,2000,21.3,30000.0,本人,高管
SZ000403,派林生物,2025-02-12,司文彬,2000,21.27,23200.0,本人,董事、高管
SH603566,普莱柯,2025-02-12,胡伟,-800000,11.12,3386720.0,本人,董事、高级管理人员
SH603330,天洋新材,2025-02-12,李铁山,-50000,7.72,2203549.0,本人,董事、高级管理人员
SH603288,海天味业,2025-02-12,何涛,900,40.69,25600.0,本人,监事
SH603197,保隆科技,2025-02-12,文剑峰,-20000,48.0,700701.0,本人,高级管理人员
SZ002913,奥士康,2025-02-11,程涌,-226000,29.02,19774000.0,本人,董事
SZ002909,集泰股份,2025-02-11,邹榛夫,600,5.41,9010000.0,本人,董事
SZ002771,真视通,2025-02-11,马亚,-160000,19.21,15683000.0,本人,董事、高管
SZ002757,南兴股份,2025-02-11,詹任宁,-150000,17.7,10075400.0,本人,董事、高管
SZ002360,同德化工,2025-02-11,金富春,2000,5.03,130000.0,本人,高管
SZ000403,派林生物,2025-02-11,司文彬,1000,21.45,21200.0,本人,董事、高管
SZ000403,派林生物,2025-02-11,叶兰,2000,21.49,11600.0,本人,董事、高管
SH603330,天洋新材,2025-02-11,李铁山,-50000,7.7,2253549.0,本人,董事、高级管理人员
SH603236,移远通信,2025-02-11,钱鹏鹤,-12559567,0.0,44970241.0,本人,董事
SZ002909,集泰股份,2025-02-10,邹榛夫,190000,5.42,9009400.0,本人,董事
SZ002771,真视通,2025-02-10,马亚,-360000,19.02,15843000.0,本人,董事、高管
SZ002757,南兴股份,2025-02-10,詹任宁,-166000,18.22,10225400.0,本人,董事、高管
SZ002467,二六三,2025-02-10,忻卫敏,-100000,6.98,3071000.0,本人,董事、高管
SZ000869,张裕A,2025-02-10,彭斌,-24100,21.79,135900.0,本人,高管
SH605117,德业股份,2025-02-10,张和君,120000,94.7,144626880.0,本人,董事
SH603197,保隆科技,2025-02-10,尹术飞,-5000,44.99,428835.0,本人,高级管理人员
SZ002909,集泰股份,2025-02-07,邹榛夫,120000,5.45,8819400.0,本人,董事
SZ002903,宇环数控,2025-02-07,许燕鸣,-50000,17.72,6812800.0,本人,董事、高管
SZ002757,南兴股份,2025-02-07,詹任宁,-184000,18.15,10391400.0,本人,董事、高管
SZ002097,山河智能,2025-02-07,张大庆,-30000,7.45,180000.0,本人,董事、高管
SZ000403,派林生物,2025-02-07,郭麾,500,21.56,20800.0,本人,监事
SH603665,康隆达,2025-02-07,唐倩,5200,14.68,93300.0,本人,高级管理人员
SH603665,康隆达,2025-02-07,周钢,4300,14.82,17000.0,本人,监事
SH603392,万泰生物,2025-02-07,赵灵芝,-59400,68.2,1436908.0,本人,高级管理人员
SH603197,保隆科技,2025-02-07,文剑峰,-4000,44.13,720701.0,本人,高级管理人员
SH603197,保隆科技,2025-02-07,尹术飞,-5000,43.5,433835.0,本人,高级管理人员
SH601169,北京银行,2025-02-07,赵丽芬,200000,5.88,500000.0,本人,董事
SZ002951,金时科技,2025-02-06,蒋孝文,2000,5.75,2000.0,,
SZ002909,集泰股份,2025-02-06,邹榛夫,120000,5.42,8699400.0,本人,董事
SZ002903,宇环数控,2025-02-06,许燕鸣,-553400,17.51,6862800.0,本人,董事、高管
SZ002757,南兴股份,2025-02-06,詹任宁,-200000,17.2,10575400.0,本人,董事、高管
SH605222,起帆电缆,2025-02-06,韩宝忠,-27000,9.83,139700.0,本人,董事
